ANO;ESTADO;CODIGO IBGE;Municipios;Vendas
2018;Sao Paulo;3515657;FERNAO;227980
2018;Sao Paulo;3515707;FERRAZ DE VASCONCELOS;7410179
2018;Sao Paulo;3515806;FLORA RICA;100000
2018;Sao Paulo;3515905;FLOREAL;380000
2018;Sao Paulo;3516002;FLORIDA PAULISTA;584000
2018;Sao Paulo;3516101;FLORINIA;267000
2018;Sao Paulo;3516200;FRANCA;62946372
2018;Sao Paulo;3516309;FRANCISCO MORATO;12424967
2018;Sao Paulo;3516408;FRANCO DA ROCHA;13269660
2018;Sao Paulo;3516507;GABRIEL MONTEIRO;226000
2018;Sao Paulo;3516606;GALIA;2362980
2018;Sao Paulo;3516705;GARCA;7120976
2018;Sao Paulo;3516804;GASTAO VIDIGAL;190000
2018;Sao Paulo;3516853;GAVIAO PEIXOTO;379000
2018;Sao Paulo;3516903;GENERAL SALGADO;1271000
2018;Sao Paulo;3517000;GETULINA;713506
2018;Sao Paulo;3517109;GLICERIO;428000
2018;Sao Paulo;3517208;GUAICARA;1880000
2018;Sao Paulo;3517307;GUAIMBE;624640
2018;Sao Paulo;3517406;GUAIRA;5791202
2018;Sao Paulo;3517505;GUAPIACU;2305000
2018;Sao Paulo;3517604;GUAPIARA;2142000
2018;Sao Paulo;3517703;GUARA;2277532
2018;Sao Paulo;3517802;GUARACAI;1711448
2018;Sao Paulo;3517901;GUARACI;1103000
2018;Sao Paulo;3518008;GUARANI D'OESTE;89324
2018;Sao Paulo;3518107;GUARANTA;1023000
2018;Sao Paulo;3518206;GUARARAPES;4306213
2018;Sao Paulo;3518305;GUARAREMA;9370328
2018;Sao Paulo;3518404;GUARATINGUETA;35125774
2018;Sao Paulo;3518503;GUAREI;1598494
2018;Sao Paulo;3518602;GUARIBA;3227634
2018;Sao Paulo;3518701;GUARUJA;37091653
2018;Sao Paulo;3518800;GUARULHOS;217499248
2018;Sao Paulo;3518859;GUATAPARA;1236500
2018;Sao Paulo;3518909;GUZOLANDIA;492367
2018;Sao Paulo;3519006;HERCULANDIA;739000
2018;Sao Paulo;3519055;HOLAMBRA;3277824
2018;Sao Paulo;3519071;HORTOLANDIA;41568577
2018;Sao Paulo;3519105;IACANGA;1208990
2018;Sao Paulo;3519204;IACRI;543000
2018;Sao Paulo;3519253;IARAS;1600000
2018;Sao Paulo;3519303;IBATE;3677060
2018;Sao Paulo;3519402;IBIRA;1574844
2018;Sao Paulo;3519501;IBIRAREMA;731800
2018;Sao Paulo;3519600;IBITINGA;8476088
2018;Sao Paulo;3519709;IBIUNA;17304140
2018;Sao Paulo;3519808;ICEM;1018648
2018;Sao Paulo;3519907;IEPE;973000
2018;Sao Paulo;3520004;IGARACU DO TIETE;2603484
2018;Sao Paulo;3520103;IGARAPAVA;4572526
2018;Sao Paulo;3520202;IGARATA;2786200
2018;Sao Paulo;3520301;IGUAPE;5969799
2018;Sao Paulo;3520426;ILHA COMPRIDA;1924875
2018;Sao Paulo;3520442;ILHA SOLTEIRA;5680454
2018;Sao Paulo;3520400;ILHABELA;6767043
2018;Sao Paulo;3520509;INDAIATUBA;60557552
2018;Sao Paulo;3520608;INDIANA;276000
2018;Sao Paulo;3520707;INDIAPORA;487500
2018;Sao Paulo;3520806;INUBIA PAULISTA;1042000
2018;Sao Paulo;3520905;IPAUSSU;1556945
2018;Sao Paulo;3521002;IPERO;1794674
2018;Sao Paulo;3521101;IPEUNA;929000
2018;Sao Paulo;3521150;IPIGUA;275000
2018;Sao Paulo;3521200;IPORANGA;400000
2018;Sao Paulo;3521309;IPUA;1346500
2018;Sao Paulo;3521408;IRACEMAPOLIS;3021182
2018;Sao Paulo;3521507;IRAPUA;1090172
2018;Sao Paulo;3521606;IRAPURU;735983
2018;Sao Paulo;3521705;ITABERA;1823085
2018;Sao Paulo;3521804;ITAI;3813000
2018;Sao Paulo;3521903;ITAJOBI;1875139
2018;Sao Paulo;3522000;ITAJU;429000
2018;Sao Paulo;3522109;ITANHAEM;16430429
2018;Sao Paulo;3522158;ITAOCA;214000
2018;Sao Paulo;3522208;ITAPECERICA DA SERRA;22585086
2018;Sao Paulo;3522307;ITAPETININGA;30279746
2018;Sao Paulo;3522406;ITAPEVA;16654671
2018;Sao Paulo;3522505;ITAPEVI;20303504
2018;Sao Paulo;3522604;ITAPIRA;14692455
2018;Sao Paulo;3522653;ITAPIRAPUA PAULISTA;456500
2018;Sao Paulo;3522703;ITAPOLIS;5497551
2018;Sao Paulo;3522802;ITAPORANGA;2578552
2018;Sao Paulo;3522901;ITAPUI;1549624
2018;Sao Paulo;3523008;ITAPURA;424000
2018;Sao Paulo;3523107;ITAQUAQUECETUBA;40506896
2018;Sao Paulo;3523206;ITARARE;7426942
2018;Sao Paulo;3523305;ITARIRI;2176000
2018;Sao Paulo;3523404;ITATIBA;30342644
2018;Sao Paulo;3523503;ITATINGA;2949612
2018;Sao Paulo;3523602;ITIRAPINA;2207922
2018;Sao Paulo;3523701;ITIRAPUA;740702
2018;Sao Paulo;3523800;ITOBI;953000
2018;Sao Paulo;3523909;ITU;44346217
2018;Sao Paulo;3524006;ITUPEVA;14743540
2018;Sao Paulo;3524105;ITUVERAVA;6219962
2018;Sao Paulo;3524204;JABORANDI;426171
2018;Sao Paulo;3524303;JABOTICABAL;11287486
2018;Sao Paulo;3524402;JACAREI;47802763
2018;Sao Paulo;3524501;JACI;891300
2018;Sao Paulo;3524600;JACUPIRANGA;3829405
2018;Sao Paulo;3524709;JAGUARIUNA;15410798
2018;Sao Paulo;3524808;JALES;11461392
2018;Sao Paulo;3524907;JAMBEIRO;460000
2018;Sao Paulo;3525003;JANDIRA;17410620
2018;Sao Paulo;3525102;JARDINOPOLIS;7247066
2018;Sao Paulo;3525201;JARINU;5833638
2018;Sao Paulo;3525300;JAU;24371717
2018;Sao Paulo;3525409;JERIQUARA;548500
2018;Sao Paulo;3525508;JOANOPOLIS;2432054
2018;Sao Paulo;3525607;JOAO RAMALHO;329000
2018;Sao Paulo;3525706;JOSE BONIFACIO;5321752
2018;Sao Paulo;3525805;JULIO MESQUITA;385550
2018;Sao Paulo;3525854;JUMIRIM;410000
2018;Sao Paulo;3525904;JUNDIAI;136311469
2018;Sao Paulo;3526001;JUNQUEIROPOLIS;2057897
2018;Sao Paulo;3526100;JUQUIA;4062951
2018;Sao Paulo;3526209;JUQUITIBA;5846543
2018;Sao Paulo;3526308;LAGOINHA;765000
2018;Sao Paulo;3526407;LARANJAL PAULISTA;4432296
2018;Sao Paulo;3526506;LAVINIA;260000
2018;Sao Paulo;3526605;LAVRINHAS;1513000
2018;Sao Paulo;3526704;LEME;16441775
2018;Sao Paulo;3526803;LENCOIS PAULISTA;8664750
2018;Sao Paulo;3526902;LIMEIRA;57291919
2018;Sao Paulo;3527009;LINDOIA;2313000
2018;Sao Paulo;3527108;LINS;11903385
2018;Sao Paulo;3527207;LORENA;18443314
2018;Sao Paulo;3527256;LOURDES;110500
2018;Sao Paulo;3527306;LOUVEIRA;10862998
2018;Sao Paulo;3527405;LUCELIA;1855972
2018;Sao Paulo;3527504;LUCIANOPOLIS;191000
2018;Sao Paulo;3527603;LUIS ANTONIO;1171974
2018;Sao Paulo;3527702;LUIZIANIA;342000
2018;Sao Paulo;3527801;LUPERCIO;162000
2018;Sao Paulo;3527900;LUTECIA;152000
2018;Sao Paulo;3528007;MACATUBA;1861000
2018;Sao Paulo;3528106;MACAUBAL;875000
2018;Sao Paulo;3528205;MACEDONIA;443648
2018;Sao Paulo;3528304;MAGDA;389324
2018;Sao Paulo;3528403;MAIRINQUE;7440722
2018;Sao Paulo;3528502;MAIRIPORA;13668641
2018;Sao Paulo;3528601;MANDURI;1386000
2018;Sao Paulo;3528700;MARABA PAULISTA;336972
2018;Sao Paulo;3528809;MARACAI;1762755
2018;Sao Paulo;3528858;MARAPOAMA;349844
2018;Sao Paulo;3528908;MARIAPOLIS;165000
2018;Sao Paulo;3529005;MARILIA;42820743
2018;Sao Paulo;3529104;MARINOPOLIS;204000
2018;Sao Paulo;3529203;MARTINOPOLIS;3190424
2018;Sao Paulo;3529302;MATAO;12459279
2018;Sao Paulo;3529401;MAUA;60242986
2018;Sao Paulo;3529500;MENDONCA;913000
2018;Sao Paulo;3529609;MERIDIANO;819862
2018;Sao Paulo;3529658;MESOPOLIS;113000
2018;Sao Paulo;3529708;MIGUELOPOLIS;2247230
2018;Sao Paulo;3529807;MINEIROS DO TIETE;610000
2018;Sao Paulo;3530003;MIRA ESTRELA;457764
2018;Sao Paulo;3529906;MIRACATU;6531534
2018;Sao Paulo;3530102;MIRANDOPOLIS;2507860
2018;Sao Paulo;3530201;MIRANTE DO PARANAPANEMA;1577484
2018;Sao Paulo;3530300;MIRASSOL;10876646
2018;Sao Paulo;3530409;MIRASSOLANDIA;445000
2018;Sao Paulo;3530508;MOCOCA;13017839
2018;Sao Paulo;3530607;MOGI DAS CRUZES;85347188
2018;Sao Paulo;3530706;MOGI GUACU;28835515
2018;Sao Paulo;3530805;MOGI MIRIM;27647241
2018;Sao Paulo;3530904;MOMBUCA;160000
2018;Sao Paulo;3531001;MONCOES;353388
2018;Sao Paulo;3531100;MONGAGUA;9439894
2018;Sao Paulo;3531209;MONTE ALEGRE DO SUL;2439948
2018;Sao Paulo;3531308;MONTE ALTO;7121435
2018;Sao Paulo;3531407;MONTE APRAZIVEL;2440215
2018;Sao Paulo;3531506;MONTE AZUL PAULISTA;2343114
2018;Sao Paulo;3531605;MONTE CASTELO;433992
2018;Sao Paulo;3531803;MONTE MOR;10282170
2018;Sao Paulo;3531704;MONTEIRO LOBATO;984000
2018;Sao Paulo;3531902;MORRO AGUDO;2633850
2018;Sao Paulo;3532009;MORUNGABA;3410000
2018;Sao Paulo;3532058;MOTUCA;217000
2018;Sao Paulo;3532108;MURUTINGA DO SUL;240500
2018;Sao Paulo;3532157;NANTES;261982
2018;Sao Paulo;3532207;NARANDIBA;345981
2018;Sao Paulo;3532306;NATIVIDADE DA SERRA;502642
2018;Sao Paulo;3532405;NAZARE PAULISTA;3131912
2018;Sao Paulo;3532504;NEVES PAULISTA;939076
2018;Sao Paulo;3532603;NHANDEARA;1738908
2018;Sao Paulo;3532702;NIPOA;500000
2018;Sao Paulo;3532801;NOVA ALIANCA;649972
2018;Sao Paulo;3532827;NOVA CAMPINA;25000
2018;Sao Paulo;3532843;NOVA CANAA PAULISTA;135000
2018;Sao Paulo;3532868;NOVA CASTILHO;41000
2018;Sao Paulo;3532900;NOVA EUROPA;856000
2018;Sao Paulo;3533007;NOVA GRANADA;2779590
2018;Sao Paulo;3533106;NOVA GUATAPORANGA;208000
2018;Sao Paulo;3533205;NOVA INDEPENDENCIA;360500
2018;Sao Paulo;3533304;NOVA LUZITANIA;208000
2018;Sao Paulo;3533403;NOVA ODESSA;13399296
2018;Sao Paulo;3533254;NOVAIS;218396
2018;Sao Paulo;3533502;NOVO HORIZONTE;4395679
2018;Sao Paulo;3533601;NUPORANGA;700694
2018;Sao Paulo;3533700;OCAUCU;768000
2018;Sao Paulo;3533809;OLEO;223000
2018;Sao Paulo;3533908;OLIMPIA;9909632
2018;Sao Paulo;3534005;ONDA VERDE;1724220
2018;Sao Paulo;3534104;ORIENTE;494000
2018;Sao Paulo;3534203;ORINDIUVA;677000
2018;Sao Paulo;3534302;ORLANDIA;7177205
2018;Sao Paulo;3534401;OSASCO;121768189
2018;Sao Paulo;3534500;OSCAR BRESSANE;213000
2018;Sao Paulo;3534609;OSVALDO CRUZ;4956883
2018;Sao Paulo;3534708;OURINHOS;17960214
2018;Sao Paulo;3534807;OURO VERDE;560000
2018;Sao Paulo;3534757;OUROESTE;1977718
2018;Sao Paulo;3534906;PACAEMBU;979982
2018;Sao Paulo;3535002;PALESTINA;1098283
2018;Sao Paulo;3535101;PALMARES PAULISTA;388000
2018;Sao Paulo;3535200;PALMEIRA D'OESTE;1280000
2018;Sao Paulo;3535309;PALMITAL;3393642
2018;Sao Paulo;3535408;PANORAMA;2117966
2018;Sao Paulo;3535507;PARAGUACU PAULISTA;4807593
2018;Sao Paulo;3535606;PARAIBUNA;3755492
2018;Sao Paulo;3535705;PARAISO;377000
2018;Sao Paulo;3535804;PARANAPANEMA;3057860
2018;Sao Paulo;3535903;PARANAPUA;430000
2018;Sao Paulo;3536000;PARAPUA;1775969
2018;Sao Paulo;3536109;PARDINHO;6806871
2018;Sao Paulo;3536208;PARIQUERA-ACU;6239722
2018;Sao Paulo;3536257;PARISI;248024
2018;Sao Paulo;3536307;PATROCINIO PAULISTA;2290733
2018;Sao Paulo;3536406;PAULICEIA;1550500
2018;Sao Paulo;3536505;PAULINIA;26933187
2018;Sao Paulo;3536570;PAULISTANIA;145000
2018;Sao Paulo;3536604;PAULO DE FARIA;708544
2018;Sao Paulo;3536703;PEDERNEIRAS;7098164
2018;Sao Paulo;3536802;PEDRA BELA;1173485
2018;Sao Paulo;3536901;PEDRANOPOLIS;160000
2018;Sao Paulo;3537008;PEDREGULHO;1847028
2018;Sao Paulo;3537107;PEDREIRA;8253697
2018;Sao Paulo;3537156;PEDRINHAS PAULISTA;479515
2018;Sao Paulo;3537206;PEDRO DE TOLEDO;570000
2018;Sao Paulo;3537305;PENAPOLIS;7993325
2018;Sao Paulo;3537404;PEREIRA BARRETO;3770496
2018;Sao Paulo;3537503;PEREIRAS;1013150
2018;Sao Paulo;3537602;PERUIBE;13959788
2018;Sao Paulo;3537701;PIACATU;601246
2018;Sao Paulo;3537800;PIEDADE;12300915
2018;Sao Paulo;3537909;PILAR DO SUL;5932119
2018;Sao Paulo;3538006;PINDAMONHANGABA;34856143
2018;Sao Paulo;3538105;PINDORAMA;1758083
2018;Sao Paulo;3538204;PINHALZINHO;3263332
2018;Sao Paulo;3538303;PIQUEROBI;188000
2018;Sao Paulo;3538501;PIQUETE;1944112
2018;Sao Paulo;3538600;PIRACAIA;5067801
2018;Sao Paulo;3538709;PIRACICABA;90856337
2018;Sao Paulo;3538808;PIRAJU;6097385
2018;Sao Paulo;3538907;PIRAJUI;2594324
2018;Sao Paulo;3539004;PIRANGI;1188514
2018;Sao Paulo;3539103;PIRAPORA DO BOM JESUS;1335737
2018;Sao Paulo;3539202;PIRAPOZINHO;3270881
2018;Sao Paulo;3539301;PIRASSUNUNGA;14439262
2018;Sao Paulo;3539400;PIRATININGA;2512496
2018;Sao Paulo;3539509;PITANGUEIRAS;2697106
2018;Sao Paulo;3539608;PLANALTO;558648
2018;Sao Paulo;3539707;PLATINA;136000
2018;Sao Paulo;3539806;POA;16413908
2018;Sao Paulo;3539905;POLONI;618127
2018;Sao Paulo;3540002;POMPEIA;4859785
2018;Sao Paulo;3540101;PONGAI;951500
2018;Sao Paulo;3540200;PONTAL;2139678
2018;Sao Paulo;3540259;PONTALINDA;335881
2018;Sao Paulo;3540309;PONTES GESTAL;190000
2018;Sao Paulo;3540408;POPULINA;381000
2018;Sao Paulo;3540507;PORANGABA;1686237
2018;Sao Paulo;3540606;PORTO FELIZ;10961851
2018;Sao Paulo;3540705;PORTO FERREIRA;8750922
2018;Sao Paulo;3540754;POTIM;215000
2018;Sao Paulo;3540804;POTIRENDABA;2214038
2018;Sao Paulo;3540853;PRACINHA;111000
2018;Sao Paulo;3540903;PRADOPOLIS;1541462
2018;Sao Paulo;3541000;PRAIA GRANDE;54041956
2018;Sao Paulo;3541059;PRATANIA;744024
2018;Sao Paulo;3541109;PRESIDENTE ALVES;212996
2018;Sao Paulo;3541208;PRESIDENTE BERNARDES;1964969
2018;Sao Paulo;3541307;PRESIDENTE EPITACIO;8656752
2018;Sao Paulo;3541406;PRESIDENTE PRUDENTE;41614092
2018;Sao Paulo;3541505;PRESIDENTE VENCESLAU;6420788
2018;Sao Paulo;3541604;PROMISSAO;3888328
2018;Sao Paulo;3541653;QUADRA;1349491
2018;Sao Paulo;3541703;QUATA;1300932
2018;Sao Paulo;3541802;QUEIROZ;340000
2018;Sao Paulo;3541901;QUELUZ;11505994
2018;Sao Paulo;3542008;QUINTANA;706961
2018;Sao Paulo;3542107;RAFARD;1367692
2018;Sao Paulo;3542206;RANCHARIA;4013341
2018;Sao Paulo;3542404;REGENTE FEIJO;4299938
2018;Sao Paulo;3542503;REGINOPOLIS;816968
2018;Sao Paulo;3542602;REGISTRO;17132057
2018;Sao Paulo;3542701;RESTINGA;802918
2018;Sao Paulo;3542800;RIBEIRA;169000
2018;Sao Paulo;3542909;RIBEIRAO BONITO;1248612
2018;Sao Paulo;3543006;RIBEIRAO BRANCO;2817620
2018;Sao Paulo;3543105;RIBEIRAO CORRENTE;393000
2018;Sao Paulo;3543204;RIBEIRAO DO SUL;432675
2018;Sao Paulo;3543238;RIBEIRAO DOS INDIOS;152000
2018;Sao Paulo;3543253;RIBEIRAO GRANDE;310570
2018;Sao Paulo;3543303;RIBEIRAO PIRES;22940161
2018;Sao Paulo;3543402;RIBEIRAO PRETO;120788933
2018;Sao Paulo;3543600;RIFAINA;1177500
2018;Sao Paulo;3543709;RINCAO;1196000
2018;Sao Paulo;3543808;RINOPOLIS;1193000
2018;Sao Paulo;3543907;RIO CLARO;38212682
2018;Sao Paulo;3544004;RIO DAS PEDRAS;4204000
2018;Sao Paulo;3544103;RIO GRANDE DA SERRA;866000
2018;Sao Paulo;3544202;RIOLANDIA;724115
2018;Sao Paulo;3543501;RIVERSUL;642000
2018;Sao Paulo;3544251;ROSANA;2526828
2018;Sao Paulo;3544301;ROSEIRA;2876000
2018;Sao Paulo;3544400;RUBIACEA;111000
2018;Sao Paulo;3544509;RUBINEIA;952006
2018;Sao Paulo;3544608;SABINO;469716
2018;Sao Paulo;3544707;SAGRES;25000
2018;Sao Paulo;3544806;SALES;798192
2018;Sao Paulo;3544905;SALES OLIVEIRA;3352707
2018;Sao Paulo;3545001;SALESOPOLIS;2377916
2018;Sao Paulo;3545100;SALMOURAO;288000
2018;Sao Paulo;3545159;SALTINHO;915000
2018;Sao Paulo;3545209;SALTO;23588710
2018;Sao Paulo;3545308;SALTO DE PIRAPORA;7249000
2018;Sao Paulo;3545407;SALTO GRANDE;912000
2018;Sao Paulo;3545506;SANDOVALINA;370000
2018;Sao Paulo;3545605;SANTA ADELIA;2160815
2018;Sao Paulo;3545704;SANTA ALBERTINA;616000
2018;Sao Paulo;3545803;SANTA BARBARA D'OESTE;36703286
2018;Sao Paulo;3546009;SANTA BRANCA;1772456
2018;Sao Paulo;3546108;SANTA CLARA D'OESTE;262000
2018;Sao Paulo;3546207;SANTA CRUZ DA CONCEICAO;1295883
2018;Sao Paulo;3546256;SANTA CRUZ DA ESPERANCA;415000
2018;Sao Paulo;3546306;SANTA CRUZ DAS PALMEIRAS;3248000
2018;Sao Paulo;3546405;SANTA CRUZ DO RIO PARDO;11130838
2018;Sao Paulo;3546504;SANTA ERNESTINA;672000
2018;Sao Paulo;3546603;SANTA FE DO SUL;8615855
2018;Sao Paulo;3546702;SANTA GERTRUDES;4427922
2018;Sao Paulo;3546801;SANTA ISABEL;8629445
2018;Sao Paulo;3546900;SANTA LUCIA;330000
2018;Sao Paulo;3547007;SANTA MARIA DA SERRA;745000
2018;Sao Paulo;3547106;SANTA MERCEDES;271000
2018;Sao Paulo;3547502;SANTA RITA DO PASSA QUATRO;5110835
2018;Sao Paulo;3547403;SANTA RITA D'OESTE;218000
2018;Sao Paulo;3547601;SANTA ROSA DE VITERBO;3055000
2018;Sao Paulo;3547650;SANTA SALETE;125000
2018;Sao Paulo;3547205;SANTANA DA PONTE PENSA;110000
2018;Sao Paulo;3547304;SANTANA DE PARNAIBA;16322445
2018;Sao Paulo;3547700;SANTO ANASTACIO;2678830
2018;Sao Paulo;3547809;SANTO ANDRE;163194318
2018;Sao Paulo;3547908;SANTO ANTONIO DA ALEGRIA;1603000
2018;Sao Paulo;3548005;SANTO ANTONIO DE POSSE;7209409
2018;Sao Paulo;3548054;SANTO ANTONIO DO ARACANGUA;592096
2018;Sao Paulo;3548104;SANTO ANTONIO DO JARDIM;2388000
2018;Sao Paulo;3548203;SANTO ANTONIO DO PINHAL;4379000
2018;Sao Paulo;3548302;SANTO EXPEDITO;402000
2018;Sao Paulo;3548401;SANTOPOLIS DO AGUAPEI;799218
2018;Sao Paulo;3548500;SANTOS;81976503
2018;Sao Paulo;3548609;SAO BENTO DO SAPUCAI;6573000
2018;Sao Paulo;3548708;SAO BERNARDO DO CAMPO;170213712
2018;Sao Paulo;3548807;SAO CAETANO DO SUL;51024792
2018;Sao Paulo;3548906;SAO CARLOS;50376468
2018;Sao Paulo;3549003;SAO FRANCISCO;197000
2018;Sao Paulo;3549102;SAO JOAO DA BOA VISTA;24537181
2018;Sao Paulo;3549201;SAO JOAO DAS DUAS PONTES;200000
2018;Sao Paulo;3549250;SAO JOAO DE IRACEMA;80000
2018;Sao Paulo;3549300;SAO JOAO DO PAU D'ALHO;209988
2018;Sao Paulo;3549409;SAO JOAQUIM DA BARRA;5845405
2018;Sao Paulo;3549508;SAO JOSE DA BELA VISTA;1053323
2018;Sao Paulo;3549607;SAO JOSE DO BARREIRO;348500
2018;Sao Paulo;3549706;SAO JOSE DO RIO PARDO;8507763
2018;Sao Paulo;3549805;SAO JOSE DO RIO PRETO;87467648
2018;Sao Paulo;3549904;SAO JOSE DOS CAMPOS;177651183
2018;Sao Paulo;3549953;SAO LOURENCO DA SERRA;2974424
2018;Sao Paulo;3550001;SAO LUIZ DO PARAITINGA;2245000
2018;Sao Paulo;3550100;SAO MANUEL;6430144
2018;Sao Paulo;3550209;SAO MIGUEL ARCANJO;5375950
2018;Sao Paulo;3550308;SAO PAULO;2259078256
2018;Sao Paulo;3550407;SAO PEDRO;6466676
2018;Sao Paulo;3550506;SAO PEDRO DO TURVO;709985
2018;Sao Paulo;3550605;SAO ROQUE;22606148
2018;Sao Paulo;3550704;SAO SEBASTIAO;18611012
2018;Sao Paulo;3550803;SAO SEBASTIAO DA GRAMA;1764448
2018;Sao Paulo;3550902;SAO SIMAO;4295500
2018;Sao Paulo;3551009;SAO VICENTE;38094317
2018;Sao Paulo;3551108;SARAPUI;1215000
2018;Sao Paulo;3551207;SARUTAIA;335000
2018;Sao Paulo;3551306;SEBASTIANOPOLIS DO SUL;400000
2018;Sao Paulo;3551405;SERRA AZUL;765500
2018;Sao Paulo;3551603;SERRA NEGRA;6297169
2018;Sao Paulo;3551504;SERRANA;4436874
2018;Sao Paulo;3551702;SERTAOZINHO;16234916
2018;Sao Paulo;3551801;SETE BARRAS;1739797
2018;Sao Paulo;3551900;SEVERINIA;1769823
2018;Sao Paulo;3552007;SILVEIRAS;2538994
2018;Sao Paulo;3552106;SOCORRO;9656606
2018;Sao Paulo;3552205;SOROCABA;152542193
2018;Sao Paulo;3552304;SUD MENNUCCI;681932
2018;Sao Paulo;3552403;SUMARE;54217074
2018;Sao Paulo;3552551;SUZANAPOLIS;252000
2018;Sao Paulo;3552502;SUZANO;51903301
2018;Sao Paulo;3552601;TABAPUA;1057000
2018;Sao Paulo;3552700;TABATINGA;1406000
2018;Sao Paulo;3552809;TABOAO DA SERRA;47275458
2018;Sao Paulo;3552908;TACIBA;467000
2018;Sao Paulo;3553005;TAGUAI;1261230
2018;Sao Paulo;3553104;TAIACU;638246
2018;Sao Paulo;3553203;TAIUVA;629072
2018;Sao Paulo;3553302;TAMBAU;3156086
2018;Sao Paulo;3553401;TANABI;5927741
2018;Sao Paulo;3553500;TAPIRAI;860000
2018;Sao Paulo;3553609;TAPIRATIBA;2417000
2018;Sao Paulo;3553658;TAQUARAL;65000
2018;Sao Paulo;3553708;TAQUARITINGA;7986972
2018;Sao Paulo;3553807;TAQUARITUBA;4218130
2018;Sao Paulo;3553856;TAQUARIVAI;869878
2018;Sao Paulo;3553906;TARABAI;1252991
2018;Sao Paulo;3553955;TARUMA;1604240
2018;Sao Paulo;3554003;TATUI;21961677
2018;Sao Paulo;3554102;TAUBATE;85000773
2018;Sao Paulo;3554201;TEJUPA;220000
2018;Sao Paulo;3554300;TEODORO SAMPAIO;3717797
2018;Sao Paulo;3554409;TERRA ROXA;634000
2018;Sao Paulo;3554508;TIETE;7518275
2018;Sao Paulo;3554607;TIMBURI;248000
2018;Sao Paulo;3554656;TORRE DE PEDRA;406000
2018;Sao Paulo;3554706;TORRINHA;2096000
2018;Sao Paulo;3554755;TRABIJU;53000
2018;Sao Paulo;3554805;TREMEMBE;3713000
2018;Sao Paulo;3554904;TRES FRONTEIRAS;504000
2018;Sao Paulo;3554953;TUIUTI;629000
2018;Sao Paulo;3555000;TUPA;10458650
2018;Sao Paulo;3555109;TUPI PAULISTA;1920912
2018;Sao Paulo;3555208;TURIUBA;145500
2018;Sao Paulo;3555307;TURMALINA;170000
2018;Sao Paulo;3555356;UBARANA;540000
2018;Sao Paulo;3555406;UBATUBA;26146917
2018;Sao Paulo;3555505;UBIRAJARA;608698
2018;Sao Paulo;3555604;UCHOA;1289428
2018;Sao Paulo;3555703;UNIAO PAULISTA;95000
2018;Sao Paulo;3555802;URANIA;1292840
2018;Sao Paulo;3555901;URU;109984
2018;Sao Paulo;3556008;URUPES;1837724
2018;Sao Paulo;3556107;VALENTIM GENTIL;1655176
2018;Sao Paulo;3556206;VALINHOS;44378663
2018;Sao Paulo;3556305;VALPARAISO;1499000
2018;Sao Paulo;3556354;VARGEM;4681000
2018;Sao Paulo;3556404;VARGEM GRANDE DO SUL;6694469
2018;Sao Paulo;3556453;VARGEM GRANDE PAULISTA;11854011
2018;Sao Paulo;3556503;VARZEA PAULISTA;19504561
2018;Sao Paulo;3556602;VERA CRUZ;1407711
2018;Sao Paulo;3556701;VINHEDO;25618700
2018;Sao Paulo;3556800;VIRADOURO;2071260
2018;Sao Paulo;3556909;VISTA ALEGRE DO ALTO;782536
2018;Sao Paulo;3556958;VITORIA BRASIL;223284
2018;Sao Paulo;3557006;VOTORANTIM;25537961
2018;Sao Paulo;3557105;VOTUPORANGA;15610570
2018;Sao Paulo;3557154;ZACARIAS;351000
2018;Tocantins ;1700251;ABREULANDIA;251858
2018;Tocantins ;1700301;AGUIARNOPOLIS;1191400
2018;Tocantins ;1700350;ALIANCA DO TOCANTINS;751000
2018;Tocantins ;1700400;ALMAS;810000
2018;Tocantins ;1700707;ALVORADA;3251818
2018;Tocantins ;1701002;ANANAS;1861489
2018;Tocantins ;1701101;APARECIDA DO RIO NEGRO;950940
2018;Tocantins ;1701309;ARAGOMINAS;142000
2018;Tocantins ;1701903;ARAGUACEMA;893000
2018;Tocantins ;1702000;ARAGUACU;1402000
2018;Tocantins ;1702109;ARAGUAINA;46084083
2018;Tocantins ;1702158;ARAGUANA;399000
2018;Tocantins ;1702208;ARAGUATINS;4731870
2018;Tocantins ;1702307;ARAPOEMA;1023977
2018;Tocantins ;1702406;ARRAIAS;1885777
2018;Tocantins ;1702554;AUGUSTINOPOLIS;2946732
2018;Tocantins ;1702703;AURORA DO TOCANTINS;484000
2018;Tocantins ;1702901;AXIXA DO TOCANTINS;1538000
2018;Tocantins ;1703008;BABACULANDIA;606915
2018;Tocantins ;1703057;BANDEIRANTES DO TOCANTINS;40000
2018;Tocantins ;1703073;BARRA DO OURO;282000
2018;Tocantins ;1703107;BARROLANDIA;2470079
2018;Tocantins ;1703206;BERNARDO SAYAO;498000
2018;Tocantins ;1703602;BRASILANDIA DO TOCANTINS;470715
2018;Tocantins ;1703701;BREJINHO DE NAZARE;703000
2018;Tocantins ;1703800;BURITI DO TOCANTINS;1485394
2018;Tocantins ;1703826;CACHOEIRINHA;406527
2018;Tocantins ;1703842;CAMPOS LINDOS;758335
2018;Tocantins ;1703867;CARIRI DO TOCANTINS;2369720
2018;Tocantins ;1703883;CARMOLANDIA;616412
2018;Tocantins ;1703891;CARRASCO BONITO;120000
2018;Tocantins ;1703909;CASEARA;1293425
