877	MONROE	NC	28110
1747	PERRIS	CA	92571
2523	BREA	CA	92821
3828	LONGVIEW	TX	75603
4474	KENAI	AK	99611
5894	OVIEDO	FL	32765
5601	HUNTINGTON BEACH	CA	92648
2300	PITTSBURGH	PA	15275
2618	COMMERCE	MI	48390
5817	JACKSONVILLE	FL	32277
4699	STREATOR	IL	61364
1268	WHITEVILLE	NC	28472
1324	NOGALES	AZ	85621
896	GRAND PRAIRIE	TX	75052
272	FRANKLIN	TN	37067
4470	JOPLIN	MO	64801
7032	HENRICO	VA	23223
5626	TUCSON	AZ	85713
3885	RICHMOND	VA	23227
4521	LEXINGTON	SC	29073
7251	FORT WORTH	TX	76123
568	CARTHAGE	TN	37030
625	GEORGETOWN	SC	29440
2191	BRYAN	OH	43506
3566	DENVER	CO	80231
3103	GODDARD	KS	67052
5602	CARSON	CA	90746
2882	MAPLE GROVE	MN	55311
5023	NATIONAL CITY	CA	91950
4381	BRANSON	MO	65616
6586	CONCORD	NC	28027
1614	DURHAM	NC	27704
7307	BRADENTON	FL	34203
4524	LOUISVILLE	KY	40216
18	NEWPORT	AR	72112
21	SAINT ROBERT	MO	65584
2543	PITTSTON	PA	18640
3611	MARIETTA	GA	30064
2861	GARDEN CITY	ID	83714
3473	LAS VEGAS	NV	89102
1205	MACCLENNY	FL	32063
1912	CORONA	CA	92879
7162	SURF CITY	NC	28443
175	COLLIERVILLE	TN	38017
729	BARDSTOWN	KY	40004
1297	CHIEFLAND	FL	32626
1265	SAINT LOUIS	MO	63136
1473	MANKATO	MN	56001
4278	QUINCY	WV	25015
5329	ANTHEM	AZ	85086
3897	TWIN FALLS	ID	83301
1399	BEDFORD	VA	24523
314	FAYETTEVILLE	TN	37334
196	CARBONDALE	IL	62901
4450	MIDDLETOWN	KY	40243
1527	ELIZABETH CITY	NC	27909
181	NEW BOSTON	TX	75570
1295	MADILL	OK	73446
2352	CAMBRIDGE	MN	55008
1204	LAKE CHARLES	LA	70605
1774	SANFORD	NC	27332
15	WEST PLAINS	MO	65775
5321	FORT MYERS	FL	33919
5350	SALT LAKE CITY	UT	84117
93	COVINGTON	TN	38019
665	CAMPBELLSVILLE	KY	42718
1641	WILLIAMSTON	NC	27892
807	NORTH RICHLAND HILL	TX	76180
2323	STOW	OH	44224
32	BRANSON	MO	65616
2214	COLUMBIA	SC	29206
5301	WEST PALM BEACH	FL	33406
284	MANSFIELD	TX	76063
6207	SPRING HILL	FL	34609
3564	WILLOW GROVE	PA	19090
1877	PORTERVILLE	CA	93257
1619	ROCHESTER	NY	14623
4054	INDIANAPOLIS	IN	46221
974	WEST MELBOURNE	FL	32904
785	WAYNESBORO	MS	39367
2331	WATERFORD	CT	6385
4655	BROKEN ARROW	OK	74012
5492	SOCORRO	NM	87801
5119	NASHVILLE	TN	37211
2086	PLANO	TX	75093
42	COFFEYVILLE	KS	67337
132	KINGFISHER	OK	73750
229	TRUMANN	AR	72472
802	MONROE	WI	53566
1933	NORTHLAKE	IL	60164
2989	FREMONT	CA	94539
1007	RICHLAND CENTER	WI	53581
2836	FUQUAY VARINA	NC	27526
430	MAYFIELD	KY	42066
2121	SHELTON	WA	98584
1168	COLUMBIA	MS	39429
3888	SAN ANTONIO	TX	78253
1810	FISHKILL	NY	12524
3653	BURLESON	TX	76028
1197	ROCKY MOUNT	NC	27804
354	OWENSVILLE	MO	65066
1503	DAYTON	OH	45459
3511	HAYDEN	ID	83835
4440	IRMO	SC	29063
5498	LOWVILLE	NY	13367
5094	HOUSTON	TX	77096
2884	LAS VEGAS	NV	89149
1016	THIBODAUX	LA	70301
5761	CANTON	MI	48188
3623	LAREDO	TX	78046
685	MORRISTOWN	TN	37813
1140	MOUNT STERLING	KY	40353
844	MORRIS	IL	60450
2469	LONGVIEW	WA	98632
3098	BELLEVUE	WA	98007
5495	GLENOLDEN	PA	19036
2795	ASHLAND	VA	23005
5844	LIVONIA	MI	48152
2595	MARYSVILLE	WA	98271
3137	FAIRVIEW	TN	37062
1668	GURNEE	IL	60031
2568	PANORAMA CITY	CA	91402
655	HANSON	KY	42413
583	ONEIDA	TN	37841
867	SCOTTSBLUFF	NE	69361
1338	COLUMBUS	GA	31903
483	PRATTVILLE	AL	36066
2788	BROWNSBURG	IN	46112
2565	MADISON HEIGHTS	VA	24572
5117	WAYNESBORO	VA	22980
3472	POST FALLS	ID	83854
4352	FARGO	ND	58104
725	HAINES CITY	FL	33844
927	PLAINVIEW	TX	79072
987	FORT MYERS	FL	33912
50	VINITA	OK	74301
1058	MONTROSE	CO	81401
5313	LAKE SAINT LOUIS	MO	63367
634	CAMDEN	SC	29020
5689	PALMDALE	CA	93551
1502	ROANOKE RAPIDS	NC	27870
6476	DANVILLE	IN	46122
1273	FOUNTAIN	CO	80817
4697	LYNCHBURG	VA	24501
733	VALLEY	AL	36854
2040	BURLINGTON	NJ	8016
3197	TAMPA	FL	33613
5487	TRAVELERS REST	SC	29690
1047	MORROW	GA	30260
542	HOUMA	LA	70360
5452	EVANSVILLE	IN	47710
3388	LAWRENCEVILLE	GA	30044
4545	WILSON	NC	27893
882	PRAIRIE DU CHIEN	WI	53821
1376	HENDERSONVILLE	TN	37075
1811	NORFOLK	VA	23502
3579	KINGWOOD	TX	77339
6579	NEW CANEY	TX	77357
5126	CENTRE	AL	35960
5253	CHESAPEAKE	VA	23322
5737	FAYETTEVILLE	AR	72704
677	DYERSBURG	TN	38024
1953	LOUISBURG	NC	27549
1083	JACKSONVILLE	FL	32205
2007	MOSES LAKE	WA	98837
1914	HIGHLAND	CA	92346
4262	THE VILLAGES	FL	32162
2691	NEW ALBANY	IN	47150
7221	NORTH PORT	FL	34287
5707	CROSS ROADS	TX	76227
3276	SAN BERNARDINO	CA	92407
5150	MAPLEWOOD	MO	63143
2529	VIRGINIA BEACH	VA	23456
3419	FORT WORTH	TX	76116
6975	CABOT	AR	72023
966	CORTEZ	CO	81321
189	KIRKSVILLE	MO	63501
1383	BEAUFORT	SC	29906
1214	COLBY	KS	67701
2119	MILPITAS	CA	95035
840	WARNER ROBINS	GA	31093
5404	HOMEWOOD	IL	60430
4696	HEBER CITY	UT	84032
4591	CLARKSVILLE	TN	37042
3479	ROGERS	AR	72756
847	DODGEVILLE	WI	53533
2225	NORTH SMITHFIELD	RI	2896
3404	ROSEVILLE	MN	55113
4692	EAST RIDGE	TN	37412
5787	RAEFORD	NC	28376
688	NASHVILLE	TN	37211
5992	LAKEVILLE	MN	55044
366	MADISONVILLE	TN	37354
4198	OLATHE	KS	66062
6814	WINSTON-SALEM	NC	27104
3712	CITRUS HEIGHTS	CA	95621
1937	COSHOCTON	OH	43812
606	SAVANNAH	GA	31410
1878	REXBURG	ID	83440
2228	PITTSFIELD	MA	1201
1066	PASCAGOULA	MS	39581
5430	ALBUQUERQUE	NM	87121
490	CORPUS CHRISTI	TX	78418
5148	MURFREESBORO	TN	37128
3436	SOUTH BEND	IN	46614
3173	LA VISTA	NE	68128
2771	MONTICELLO	IN	47960
3407	BUCKEYE	AZ	85326
1525	MECHANICSVILLE	VA	23111
1699	LAYTON	UT	84041
3645	MIDLAND	TX	79701
4458	HOLLY SPRINGS	NC	27540
2699	GAINESVILLE	GA	30501
1115	HOHENWALD	TN	38462
2395	TULSA	OK	74137
2046	AUGUSTA	ME	4330
759	WAUCHULA	FL	33873
4641	HUNTLEY	IL	60142
3315	GLENDALE	AZ	85308
152	DE SOTO	MO	63020
964	EL PASO	TX	79907
746	TEMPLE	TX	76502
4538	KATY	TX	77449
198	SALEM	IL	62881
1354	WASHINGTON	NC	27889
4490	TUCSON	AZ	85706
3497	PLYMOUTH	WI	53073
2726	REYNOLDSBURG	OH	43068
1475	WASHINGTON	IA	52353
219	SEDALIA	MO	65301
2641	ALLENTOWN	PA	18106
2724	PASADENA	TX	77506
906	GALLUP	NM	87301
1760	FOLSOM	CA	95630
699	OXFORD	MS	38655
2070	ANCHORAGE	AK	99503
2101	KENNEWICK	WA	99337
4430	MARICOPA	AZ	85138
5137	AURORA	CO	80016
2967	FT WRIGHT	KY	41017
5081	MERAUX	LA	70075
1633	SARTELL	MN	56377
1446	RICE LAKE	WI	54868
3840	FINDLAY	OH	45840
5125	OPELOUSAS	LA	70570
5722	HARVEY	LA	70058
4323	KANKAKEE	IL	60901
5880	FAIRFAX	VA	22030
2142	SALEM	NH	3079
7299	PORT ST LUCIE	FL	34986
5264	OSPREY	FL	34229
5251	CHATTANOOGA	TN	37411
294	CENTRAL CITY	KY	42330
816	BROOKHAVEN	MS	39601
3266	EAST WINDSOR	NJ	8520
3889	APEX	NC	27502
5828	PUEBLO	CO	81005
959	BUSHNELL	FL	33513
2615	VALDOSTA	GA	31602
727	CEDARTOWN	GA	30125
378	HOLTON	KS	66436
2263	POTTSTOWN	PA	19464
3614	ROANOKE	VA	24013
40	MOBERLY	MO	65270
969	GULFPORT	MS	39503
2583	UNIONDALE	NY	11553
2310	KNOXVILLE	TN	37924
7178	PRINCETON	TX	75407
5726	ALAMOGORDO	NM	88310
4283	COLUMBUS	GA	31909
1539	ONTARIO	OH	44906
7334	GOLDSBORO	NC	27534
225	SULPHUR	OK	73086
1551	FRANKLIN	WI	53132
2614	TEMPLE	PA	19560
1160	AURORA	IN	47001
3356	LAS VEGAS	NV	89123
635	SAVANNAH	GA	31419
5458	DELTA	CO	81416
2223	WESTMINSTER	CO	80031
820	BOONVILLE	MO	65233
2605	GALLIPOLIS	OH	45631
1717	WALDORF	MD	20601
706	ZEPHYRHILLS	FL	33541
1736	DOVER	DE	19901
3411	FAYETTEVILLE	NC	28314
4048	PRAIRIEVILLE	LA	70769
2177	SAN DIEGO	CA	92123
4176	SHERWOOD	OR	97140
2944	DELAND	FL	32724
3656	CINCINNATI	OH	45240
4383	DEARBORN	MI	48126
4104	DENTON	TX	76210
1266	BATON ROUGE	LA	70816
614	LA GRANGE	GA	30240
1941	GLENDORA	CA	91740
1926	OSWEGO	NY	13126
3227	MONUMENT	CO	80132
1814	ELGIN	IL	60123
358	ALMA	AR	72921
1321	SMITHFIELD	NC	27577
3757	ARLINGTON	WA	98223
5734	KINGSPORT	TN	37660
5609	VALLEJO	CA	94589
162	ANADARKO	OK	73005
469	LAKE CHARLES	LA	70607
2554	AVONDALE	AZ	85392
3270	WYTHEVILLE	VA	24382
3705	YELM	WA	98597
5211	MCKINNEY	TX	75070
3042	COVINGTON	LA	70433
1377	JOHNSBURG	IL	60050
3069	MARIETTA	GA	30062
680	GREENEVILLE	TN	37745
1511	MIRAMAR	FL	33025
3833	MESA	AZ	85209
6966	MCKINNEY	TX	75071
1491	INDIANOLA	IA	50125
2706	HARVEY	LA	70058
1575	OROVILLE	CA	95965
3732	RIO RANCHO	NM	87124
2155	GARDNER	MA	1440
3314	GLENDALE	AZ	85303
3322	PEWAUKEE	WI	53072
4178	SPRINGFIELD	OR	97477
2585	STRATFORD	CT	6614
4180	NAMPA	ID	83651
5014	GREENSBORO	NC	27407
100	BENTONVILLE	AR	72712
2211	POLAND	OH	44514
2266	STRONGSVILLE	OH	44136
1296	SAN BENITO	TX	78586
5254	WAKE FOREST	NC	27587
4488	MARINA	CA	93933
1087	STUART	FL	34997
3435	GREENWOOD	IN	46143
839	BATON ROUGE	LA	70815
2920	ORANGE PARK	FL	32003
3175	COLORADO SPRINGS	CO	80918
4364	CHINO	CA	91708
1234	MONTICELLO	KY	42633
1931	RHINELANDER	WI	54501
2993	SUGAR LAND	TX	77478
4252	FLAGSTAFF	AZ	86004
5328	BATON ROUGE	LA	70817
3150	COUNCIL BLUFFS	IA	51501
5427	ST. PETERS	MO	63376
2763	DONNA	TX	78537
5727	BRADENTON	FL	34202
2992	PAINTED POST	NY	14870
172	WASHINGTON	MO	63090
2337	ROCKY MOUNT	VA	24151
2720	MADISON	MS	39110
5048	NEW HUDSON	MI	48165
3742	WOODLAND	WA	98674
2545	MARINETTE	WI	54143
5419	HERNANDO	MS	38632
5130	PHILADELPHIA	PA	19114
3126	CENTENNIAL	CO	80015
4848	CHARLOTTE	NC	28226
199	LINCOLN	IL	62656
2485	PONDERAY	ID	83852
3324	SHEBOYGAN	WI	53083
1609	GRAND RAPIDS	MN	55744
2713	TRUSSVILLE	AL	35235
1735	WHEELING	IL	60090
3308	MIDDLEBURG	FL	32068
7127	POPLAR BLUFF	MO	63901
1143	SANDERSVILLE	GA	31082
2610	LOGAN	WV	25601
115	WEST POINT	MS	39773
2617	WINNEMUCCA	NV	89445
985	FAIRFIELD	IA	52556
2852	MOUNDSVILLE	WV	26041
7087	SALEM	IN	47167
1514	ARNOLD	MO	63010
4669	PINELLAS PARK	FL	33781
3734	VERMILLION	SD	57069
1099	WICHITA	KS	67211
2564	LURAY	VA	22835
698	CLEVELAND	TN	37312
51	FULTON	MO	65251
1424	COLONIAL HEIGHTS	VA	23834
2937	HIBBING	MN	55746
4691	MONTGOMERY	AL	36116
227	EL RENO	OK	73036
5633	CLOVIS	CA	93611
3283	WICHITA	KS	67205
3461	PEACHTREE CITY	GA	30269
594	FAYETTEVILLE	GA	30214
3584	HOUSTON	TX	77081
1211	HARVARD	IL	60033
1228	ROUND LAKE BEACH	IL	60073
3198	CARROLLTON	TX	75007
3810	EAST GREENVILLE	PA	18041
2295	RICHMOND	VA	23227
4565	THE VILLAGES	FL	32163
1879	BARSTOW	CA	92311
4375	SPRINGDALE	AR	72762
7098	NEWPORT	NC	28570
849	SPRING	TX	77373
5411	IONIA	MI	48846
377	SUMTER	SC	29150
1032	LYNN HAVEN	FL	32444
2208	SAYRE	PA	18840
2913	BOUTTE	LA	70039
3596	LOS LUNAS	NM	87031
3252	BOOTHWYN	PA	19061
3542	HOUSTON	TX	77071
242	PAOLA	KS	66071
2616	O FALLON	MO	63366
5384	BRIDGETON	NJ	8302
663	ATHENS	TN	37303
1061	HAZLEHURST	GA	31539
5925	HUNTSVILLE	AL	35805
1209	LINCOLNTON	NC	28092
520	WINDER	GA	30680
2921	HARRISVILLE	UT	84404
4421	COLUMBUS	GA	31909
92	AURORA	MO	65605
3608	MADISON	OH	44057
3245	HAYWARD	WI	54843
3457	TULSA	OK	74146
3471	ACWORTH	GA	30152
2457	RANCHO CORDOVA	CA	95670
1438	CEDAR CITY	UT	84720
1188	BRIDGETON	MO	63044
2402	ELKO	NV	89801
3380	PASCO	WA	99301
1798	CARO	MI	48723
246	SKIATOOK	OK	74070
1436	GREENACRES	FL	33415
1026	BEDFORD	IN	47421
2493	GRAND RAPIDS	MI	49546
138	SPRINGFIELD	MO	65803
1830	AUBURN	NY	13021
492	VINCENNES	IN	47591
1674	HAGERSTOWN	MD	21740
1929	CLOQUET	MN	55720
1695	DEVILS LAKE	ND	58301
6963	ANNA	TX	75409
5332	MESA	AZ	85203
5356	BLAIRSVILLE	PA	15717
2159	OLEAN	NY	14760
4757	LACEY	WA	98503
3228	DELMONT	PA	15626
5751	SALINAS	CA	93907
424	CLANTON	AL	35045
1957	NAPLES	FL	34110
3762	WEST DES MOINES	IA	50266
2841	LUMBERTON	NJ	8048
2955	KANSAS CITY	MO	64145
2332	SAINT ALBANS	VT	5478
3094	BOISE	ID	83704
2889	CLINTON	IA	52732
3300	WAPAKONETA	OH	45895
3303	GRUNDY	VA	24614
328	WATERLOO	IL	62298
1337	ELKIN	NC	28621
2562	GOODLAND	KS	67735
4235	TERRE HAUTE	IN	47803
5346	MEBANE	NC	27302
56	AVA	MO	65608
1397	ALBUQUERQUE	NM	87114
2385	AUBURN	WA	98001
5769	DOTHAN	AL	36305
406	SMYRNA	TN	37167
2667	DALLAS	TX	75228
4211	ORLANDO	FL	32810
313	HIGH RIDGE	MO	63049
1709	ANGOLA	IN	46703
321	BRENHAM	TX	77833
1236	GOLDSBORO	NC	27534
2292	COVINA	CA	91722
4250	MORRISVILLE	NC	27560
5697	MILWAUKEE	WI	53214
3529	INDIANAPOLIS	IN	46236
2597	CRANBERRY	PA	16319
784	MOUNT PLEASANT	IA	52641
6226	VIRGINIA BEACH	VA	23464
1224	PENSACOLA	FL	32504
1746	TEMPE	AZ	85284
3505	WISCONSIN DELLS	WI	53965
4163	CEDAR PARK	TX	78613
5728	NEWBURGH	IN	47630
4299	LUBBOCK	TX	79424
78	MARSHFIELD	MO	65706
3812	COLUMBUS	OH	43220
995	FRANKLIN	IN	46131
5007	VACAVILLE	CA	95687
1987	LAPEER	MI	48446
392	WEATHERFORD	OK	73096
2109	MILLVILLE	NJ	8332
3465	GLENDALE	AZ	85305
2275	OXFORD	OH	45056
5908	SEVIERVILLE	TN	37862
1129	AUSTIN	TX	78717
2679	ELKHART	IN	46514
920	WARNER ROBINS	GA	31088
659	NASHVILLE	TN	37209
936	EFFINGHAM	IL	62401
5154	ROSEMEAD	CA	91770
723	TROY	AL	36081
2004	DUBUQUE	IA	52003
1938	BEDFORD PARK	IL	60638
1280	GRAND JUNCTION	CO	81501
1927	MACEDONIA	OH	44056
4451	QUEEN CREEK	AZ	85142
1420	STREAMWOOD	IL	60107
2197	CORTLAND	OH	44410
4399	ELKHART	IN	46514
5671	HOMESTEAD	FL	33033
2448	COTTAGE GROVE	MN	55016
494	NEWNAN	GA	30265
2593	LAS VEGAS	NV	89123
3422	DEPTFORD	NJ	8096
4068	SPANISH FORK	UT	84660
5240	ITHACA	NY	14850
3281	HARBORCREEK	PA	16421
4501	WEST BROWNSVILLE	PA	15417
3107	SAN ANTONIO	TX	78257
4609	CINCINNATI	OH	45251
682	MURFREESBORO	TN	37129
7245	SYLVESTER	GA	31791
1752	BAY CITY	MI	48706
308	MANCHESTER	TN	37355
2232	BRANFORD	CT	6405
2325	PORT ORCHARD	WA	98366
3526	BROOKSVILLE	FL	34601
2929	HOPE MILLS	NC	28348
932	GRIFFIN	GA	30223
1925	NEWPORT	OR	97365
228	CLEBURNE	TX	76033
1113	LONDON	KY	40741
4660	CLINTON TOWNSHIP	MI	48038
3379	ORO VALLEY	AZ	85755
951	HEMPSTEAD	TX	77445
1435	CRESTON	IA	50801
522	CROSBY	TX	77532
3146	CORVALLIS	OR	97330
786	DEKALB	IL	60115
5355	KENTON	OH	43326
3178	GRESHAM	OR	97080
5684	LA MESA	CA	91942
2309	WEST CHESTER	OH	45069
3337	RIO GRANDE	NJ	8242
3140	BAKERSFIELD	CA	93308
1478	SOUTH POINT	OH	45680
2453	FALLON	NV	89406
2818	HAMMOND	IN	46324
2688	TYLER	TX	75703
3860	YOUNGSTOWN	OH	44505
11	MOUNTAIN HOME	AR	72653
1445	PORT CLINTON	OH	43452
5063	CHARLOTTE	NC	28270
337	FREDERICKTOWN	MO	63645
3452	HOUSTON	TX	77084
217	LEWISVILLE	TX	75067
2611	MOUNT PLEASANT	PA	15666
3495	CLARKSVILLE	TN	37043
4380	CORAL SPRINGS	FL	33071
99	UNION	MO	63084
1812	WOOSTER	OH	44691
5611	PLEASANTON	CA	94566
7238	GRANTSBORO	NC	28529
2932	KNOXVILLE	TN	37934
1403	CORNELIA	GA	30531
144	FAYETTEVILLE	AR	72704
2714	SPENCER	IA	51301
990	MILTON	FL	32571
2855	SHAWNEE	KS	66217
3072	SNELLVILLE	GA	30078
1631	HAMPTON	VA	23666
2787	INDIANAPOLIS	IN	46240
5632	FRESNO	CA	93726
3541	KENNETT SQUARE	PA	19348
5807	COMPTON	CA	90221
1238	FAYETTEVILLE	NC	28303
1271	MERIDIAN	MS	39307
3208	SPRINGVILLE	UT	84663
4137	TACOMA	WA	98405
5701	KERMAN	CA	93630
886	FORT DODGE	IA	50501
2355	WILLIAMSVILLE	NY	14221
1339	COLUMBIA	SC	29223
3433	RED OAK	TX	75154
5623	GULF BREEZE	FL	32561
1586	AUSTELL	GA	30106
1504	DAYTON	OH	45458
1299	COTTONWOOD	AZ	86326
2542	OTTAWA	OH	45875
1100	HAMILTON	AL	35570
1950	AHOSKIE	NC	27910
379	OZARK	MO	65721
4487	AIKEN	SC	29801
2634	GORHAM	NH	3581
4372	KINGWOOD	WV	26537
4046	GARLAND	TX	75040
2181	INDIO	CA	92203
1255	LAURINBURG	NC	28352
736	RUSSELLVILLE	KY	42276
3093	MERIDIAN	ID	83642
5039	CAMDEN	DE	19934
2527	SAN CLEMENTE	CA	92673
1060	MORGANTON	NC	28655
1441	MASON	OH	45040
3751	SAN TAN VALLEY	AZ	85143
1659	BRIGHTON	CO	80601
6807	MEMPHIS	TN	38133
110	WINTER GARDEN	FL	34787
309	ABBEVILLE	LA	70510
1359	NORTH CHARLESTON	SC	29406
4134	STANTON	CA	90680
5244	LITTLE ROCK	AR	72223
3161	PASADENA	FL	33707
2651	MANVILLE	NJ	8835
3210	SPRINGFIELD	IL	62702
5174	SEMMES	AL	36575
1948	WEIRTON	WV	26062
6962	ROCK HILL	SC	29730
769	VENICE	FL	34293
924	STERLING	CO	80751
1468	BATESVILLE	MS	38606
456	BROWNSVILLE	TX	78520
5055	NAPLES	FL	34114
2533	GULF BREEZE	FL	32563
5815	MARIETTA	GA	30008
1259	CORBIN	KY	40701
3521	SHERMAN	TX	75092
539	ALEXANDRIA	LA	71301
418	FAIRBURY	NE	68352
576	TULSA	OK	74112
1687	SUFFOLK	VA	23434
2061	PLAINWELL	MI	49080
4303	MIAMI	FL	33147
5781	CHICAGO	IL	60620
3516	CHULA VISTA	CA	91915
5704	PORT ST. LUCIE	FL	34953
2919	MONROE	LA	71203
4618	LEAGUE CITY	TX	77573
1955	ROCKFORD	IL	61114
6177	WESTMINSTER	CO	80030
491	PADUCAH	KY	42001
1125	NORMAL	IL	61761
2234	ROME	NY	13440
2946	FORT LAUDERDALE	FL	33312
2248	CATONSVILLE	MD	21228
2242	ANAHEIM	CA	92801
1128	MARKSVILLE	LA	71350
5820	MIDDLEBURG	FL	32068
1332	SOUTH SIOUX CITY	NE	68776
3453	WYOMING	MI	49548
2215	DARIEN	IL	60561
5344	TOWSON	MD	21286
173	POTOSI	MO	63664
514	AIKEN	SC	29803
444	SPRINGFIELD	MO	65807
1649	JAMESTOWN	ND	58401
2426	COLUMBUS	OH	43228
2948	SANTA FE SPRINGS	CA	90670
5819	FRUIT COVE	FL	32259
2687	GREER	SC	29651
1284	PHENIX CITY	AL	36867
2288	POMONA	CA	91766
1499	LEWISBURG	WV	24901
1876	HOOD RIVER	OR	97031
1666	CHARLOTTE	NC	28205
2548	SOUTH WILLIAMSON	KY	41503
2455	GREAT FALLS	MT	59404
3594	PANTEGO	TX	76013
3774	WILLIAMSTOWN	NJ	8094
4564	GOLDSBORO	NC	27530
1048	WILLIAMSBURG	KY	40769
4197	ORLANDO	FL	32810
7217	LUMBERTON	NC	28358
416	MURFREESBORO	TN	37127
1372	RALEIGH	NC	27603
86	SPRINGFIELD	MO	65803
790	MCCOOK	NE	69001
5353	SPRING	TX	77373
3420	WESTBURY	NY	11590
4582	NAVARRE	FL	32566
1670	WYOMISSING	PA	19610
1688	VIRGINIA BEACH	VA	23452
638	GAFFNEY	SC	29341
1579	OXFORD	NC	27565
5215	DELANO	CA	93215
186	EL DORADO	KS	67042
59	JOPLIN	MO	64804
1783	PRINCETON	IN	47670
1584	LAS VEGAS	NV	89103
5033	FORT MORGAN	CO	80701
5954	WEST COVINA	CA	91791
3389	SNELLVILLE	GA	30039
3595	FAYETTEVILLE	NC	28304
989	METAIRIE	LA	70003
4216	COLUMBUS	IN	47201
244	WINNFIELD	LA	71483
2227	ABINGTON	MA	2351
718	AUBURNDALE	FL	33823
902	GREENCASTLE	IN	46135
3336	WOODHAVEN	MI	48183
3848	SYRACUSE	UT	84075
2424	TICONDEROGA	NY	12883
715	TUSCALOOSA	AL	35405
1592	BAD AXE	MI	48413
3591	CONROE	TX	77356
1305	JANESVILLE	WI	53546
1693	REDLANDS	CA	92373
3044	FORT WORTH	TX	76105
311	FRANKLIN	LA	70538
440	ROCKPORT	TX	78382
2671	CHANDLER	AZ	85286
2780	CALDWELL	ID	83607
4491	GRAND JUNCTION	CO	81504
5993	BEAVERTON	OR	97006
5316	SAGINAW	TX	76179
6178	AURORA	CO	80010
2326	HORNELL	NY	14843
69	FESTUS	MO	63028
2433	GARLAND	TX	75040
1185	AUSTIN	TX	78753
174	COCOA	FL	32922
904	FOLEY	AL	36535
1528	CEDAR RAPIDS	IA	52402
2019	UNIONTOWN	PA	15401
1444	JACKSONVILLE	FL	32225
5935	TIGARD	OR	97223
5124	GLENDALE	AZ	85301
2135	COBLESKILL	NY	12043
3743	WEST MONROE	LA	71291
2740	TAMPA	FL	33647
791	ALICE	TX	78332
3414	PALM HARBOR	FL	34685
1375	MARIANNA	FL	32448
1470	WILLMAR	MN	56201
2481	COAL TOWNSHIP	PA	17866
5110	DRAPER	UT	84020
5969	CHANTILLY	VA	20151
5036	TAMPA	FL	33625
188	CAPE GIRARDEAU	MO	63701
1932	ELLSWORTH	ME	4605
445	LEITCHFIELD	KY	42754
5133	ANDERSON	CA	96007
2255	HAZLE TOWNSHIP	PA	18202
1385	GASTONIA	NC	28056
795	BARNWELL	SC	29812
2539	SPOKANE VALLEY	WA	99037
3442	MURRELLS INLET	SC	29576
5107	MADISON	TN	37115
3788	LAS VEGAS	NV	89146
1988	ROSEVILLE	CA	95678
799	LIBERAL	KS	67901
5486	COUNTRY CLUB HILLS	IL	60478
3635	FORT OGLETHORPE	GA	30742
4508	PENITAS	TX	78576
676	ROCKWOOD	TN	37854
2510	MINOCQUA	WI	54548
3773	FORT WORTH	TX	76108
4475	OLATHE	KS	66061
16	VAN BUREN	AR	72956
1027	CONCORD	NC	28027
2192	HOUGHTON	MI	49931
5270	LINDON	UT	84042
256	GLEN CARBON	IL	62034
2923	BILLINGS	MT	59105
944	CRESTVIEW	FL	32536
1518	INDIANAPOLIS	IN	46268
398	LONGVIEW	TX	75605
4557	LAS VEGAS	NV	89121
675	UNION CITY	TN	38261
5012	HAMILTON	NJ	8619
1703	MARTINSBURG	WV	25401
2664	PUNXSUTAWNEY	PA	15767
4063	FORT MYERS BEACH	FL	33931
232	ATOKA	OK	74525
648	SAINT PETERS	MO	63304
1508	SHERIDAN	WY	82801
2765	LOS FRESNOS	TX	78566
4611	SHAWNEE	KS	66226
2556	ARROYO GRANDE	CA	93420
4230	FORT WAYNE	IN	46818
2928	GOOSE CREEK	SC	29445
5879	HUNTERSVILLE	NC	28078
5345	DUNKIRK	MD	20754
5183	JEFFERSONTOWN	KY	40299
101	ROLLA	MO	65401
999	SAN ANTONIO	TX	78242
2567	GRANDVILLE	MI	49418
1286	COLUMBIA	SC	29209
1961	ALEXANDRIA	KY	41001
5044	GALENA	IL	61036
3431	HUDSON OAKS	TX	76087
4281	LADYSMITH	WI	54848
726	ALEXANDER CITY	AL	35010
5188	HIXSON	TN	37343
2043	WARSAW	NY	14569
1737	VILLA PARK	IL	60181
2258	ALEXANDRIA	VA	22306
194	BAYTOWN	TX	77521
3514	BRADFORD	PA	16701
6469	BYRAM	MS	39272
4644	MOON TOWNSHIP	PA	15108
863	ROANOKE	AL	36274
3351	LAS VEGAS	NV	89131
817	KISSIMMEE	FL	34746
1423	SAINT JOHNS	MI	48879
1349	SUNRISE	FL	33351
2513	DAHLONEGA	GA	30533
3026	PALM DESERT	CA	92260
4484	RALEIGH	NC	27616
3489	BALTIMORE	MD	21237
1529	YORK	PA	17402
1618	MERRILLVILLE	IN	46410
2792	WAYNE	WV	25570
5845	NICEVILLE	FL	32578
4567	BRIGHTON	CO	80602
5606	WOODLAND	CA	95776
684	LEXINGTON	TN	38351
1223	TALLAHASSEE	FL	32312
4065	WILMINGTON	NC	28411
5446	WAYNESBURG	PA	15370
1065	HOPE	AR	71801
3157	NEWPORT NEWS	VA	23601
2078	MARIETTA	OH	45750
710	HERMITAGE	TN	37076
2520	FREDERICKSBURG	VA	22405
4339	NORTH LAS VEGAS	NV	89081
381	COPPERAS COVE	TX	76522
